Item_Name,Stock_A_Count,Stock_B_Count,Stock_C_Count,Sales_A_Count,Sales_B_Count,Sales_C_Count,Stock_Turnover,Category,Suggested_Action
Tower Bolt,137,81,73,153,73,65,716.0,Frequent-C,Review Strategy
Tower Bolt,137,81,73,153,73,65,59.0,Understock,Urgent Restock Needed
Tower Bolt,137,81,73,153,73,65,476.0,Frequent-C,Review Strategy
Tower Bolt,137,81,73,153,73,65,54.0,Understock,Urgent Restock Needed
Tower Bolt,137,81,73,153,73,65,50.0,Understock,Urgent Restock Needed
Tower Bolt,137,81,73,153,73,65,283.0,Understock,Urgent Restock Needed
Tower Bolt,137,81,73,153,73,65,185.0,Understock,Urgent Restock Needed
Tower Bolt,137,81,73,153,73,65,578.0,Frequent-C,Review Strategy
Tower Bolt,137,81,73,153,73,65,265.0,Understock,Urgent Restock Needed
Tower Bolt,137,81,73,153,73,65,555.0,Frequent-C,Review Strategy
Tower Bolt,137,81,73,153,73,65,107.0,Understock,Urgent Restock Needed
Tower Bolt,137,81,73,153,73,65,198.0,Understock,Urgent Restock Needed
Tower Bolt,137,81,73,153,73,65,100.0,Understock,Urgent Restock Needed
Tower Bolt,137,81,73,153,73,65,107.0,Understock,Urgent Restock Needed
Tower Bolt,137,81,73,153,73,65,620.0,Frequent-C,Review Strategy
Tower Bolt,137,81,73,153,73,65,899.0,Frequent-A,Review Strategy
Tower Bolt,137,81,73,153,73,65,245.0,Understock,Urgent Restock Needed
Tower Bolt,137,81,73,153,73,65,65.0,Understock,Urgent Restock Needed
Tower Bolt,137,81,73,153,73,65,550.3627090983272,Frequent-C,Review Strategy
Tower Bolt,137,81,73,153,73,65,193.0,Understock,Urgent Restock Needed
Tower Bolt,137,81,73,153,73,65,199.0,Understock,Urgent Restock Needed
Tower Bolt,137,81,73,153,73,65,673.0,Frequent-C,Review Strategy
Tower Bolt,137,81,73,153,73,65,195.0,Understock,Urgent Restock Needed
Tower Bolt,137,81,73,153,73,65,276.0,Understock,Urgent Restock Needed
Tower Bolt,137,81,73,153,73,65,234.0,Understock,Urgent Restock Needed
Tower Bolt,137,81,73,153,73,65,290.0,Understock,Urgent Restock Needed
Tower Bolt,137,81,73,153,73,65,273.0,Understock,Urgent Restock Needed
Tower Bolt,137,81,73,153,73,65,550.3627090983272,Frequent-C,Review Strategy
Tower Bolt,137,81,73,153,73,65,550.3627090983272,Frequent-C,Review Strategy
Tower Bolt,137,81,73,153,73,65,538.1876222093741,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,928.0,Frequent-A,Review Strategy
Khutti,127,61,66,116,74,64,851.0,Frequent-A,Review Strategy
Khutti,127,61,66,116,74,64,927.0,Frequent-A,Review Strategy
Khutti,127,61,66,116,74,64,907.0,Frequent-A,Review Strategy
Khutti,127,61,66,116,74,64,842.0,Frequent-A,Review Strategy
Khutti,127,61,66,116,74,64,949.0,Frequent-A,Review Strategy
Khutti,127,61,66,116,74,64,976.0,Frequent-A,Review Strategy
Khutti,127,61,66,116,74,64,967.0,Frequent-A,Review Strategy
Khutti,127,61,66,116,74,64,965.0,Frequent-A,Review Strategy
Khutti,127,61,66,116,74,64,803.0,Frequent-A,Review Strategy
Khutti,127,61,66,116,74,64,918.0,Frequent-A,Review Strategy
Khutti,127,61,66,116,74,64,851.0,Frequent-A,Review Strategy
Khutti,127,61,66,116,74,64,601.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,834.0,Frequent-A,Review Strategy
Khutti,127,61,66,116,74,64,851.0,Frequent-A,Review Strategy
Khutti,127,61,66,116,74,64,844.0,Frequent-A,Review Strategy
Khutti,127,61,66,116,74,64,507.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,874.0,Frequent-A,Review Strategy
Khutti,127,61,66,116,74,64,457.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,429.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,897.0,Frequent-A,Review Strategy
Khutti,127,61,66,116,74,64,954.0,Frequent-A,Review Strategy
Khutti,127,61,66,116,74,64,942.0,Frequent-A,Review Strategy
Khutti,127,61,66,116,74,64,548.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,833.0,Frequent-A,Review Strategy
Khutti,127,61,66,116,74,64,953.0,Frequent-A,Review Strategy
Khutti,127,61,66,116,74,64,470.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,546.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,403.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,598.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,860.0,Frequent-A,Review Strategy
Khutti,127,61,66,116,74,64,977.0,Frequent-A,Review Strategy
Khutti,127,61,66,116,74,64,575.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,576.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,1467.375,Frequent-A,Review Strategy
Khutti,127,61,66,116,74,64,867.0,Frequent-A,Review Strategy
Khutti,127,61,66,116,74,64,759.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,919.0,Frequent-A,Review Strategy
Khutti,127,61,66,116,74,64,672.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,561.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,741.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,533.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,945.0,Frequent-A,Review Strategy
Khutti,127,61,66,116,74,64,615.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,426.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,846.0,Frequent-A,Review Strategy
Khutti,127,61,66,116,74,64,594.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,671.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,793.0,Frequent-A,Review Strategy
Khutti,127,61,66,116,74,64,854.0,Frequent-A,Review Strategy
Khutti,127,61,66,116,74,64,982.0,Frequent-A,Review Strategy
Khutti,127,61,66,116,74,64,371.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,605.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,536.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,550.3627090983272,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,663.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,914.0,Frequent-A,Review Strategy
Khutti,127,61,66,116,74,64,852.0,Frequent-A,Review Strategy
Khutti,127,61,66,116,74,64,655.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,618.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,791.0,Frequent-A,Review Strategy
Khutti,127,61,66,116,74,64,547.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,755.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,579.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,549.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,873.0,Frequent-A,Review Strategy
Khutti,127,61,66,116,74,64,321.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,721.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,747.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,563.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,616.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,662.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,647.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,610.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,377.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,752.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,625.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,895.0,Frequent-A,Review Strategy
Khutti,127,61,66,116,74,64,473.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,275.0,Overstock,Push Sales - Implement Promotions
Khutti,127,61,66,116,74,64,982.0,Frequent-A,Review Strategy
Khutti,127,61,66,116,74,64,282.0,Overstock,Push Sales - Implement Promotions
Khutti,127,61,66,116,74,64,642.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,610.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,498.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,816.0,Frequent-A,Review Strategy
Khutti,127,61,66,116,74,64,730.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,989.0,Frequent-A,Review Strategy
Khutti,127,61,66,116,74,64,369.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,779.0,Frequent-A,Review Strategy
Khutti,127,61,66,116,74,64,816.0,Frequent-A,Review Strategy
Khutti,127,61,66,116,74,64,495.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,590.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,407.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,624.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,550.3627090983272,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,429.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,556.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,512.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,265.0,Overstock,Push Sales - Implement Promotions
Khutti,127,61,66,116,74,64,505.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,474.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,819.0,Frequent-A,Review Strategy
Khutti,127,61,66,116,74,64,831.0,Frequent-A,Review Strategy
Khutti,127,61,66,116,74,64,449.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,765.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,896.0,Frequent-A,Review Strategy
Khutti,127,61,66,116,74,64,550.3627090983272,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,835.0,Frequent-A,Review Strategy
Khutti,127,61,66,116,74,64,518.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,432.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,498.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,870.0,Frequent-A,Review Strategy
Khutti,127,61,66,116,74,64,382.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,378.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,684.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,753.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,626.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,893.0,Frequent-A,Review Strategy
Khutti,127,61,66,116,74,64,353.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,644.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,311.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,336.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,658.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,288.0,Overstock,Push Sales - Implement Promotions
Khutti,127,61,66,116,74,64,662.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,469.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,845.0,Frequent-A,Review Strategy
Khutti,127,61,66,116,74,64,160.0,Overstock,Push Sales - Implement Promotions
Khutti,127,61,66,116,74,64,434.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,778.0,Frequent-A,Review Strategy
Khutti,127,61,66,116,74,64,405.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,214.0,Overstock,Push Sales - Implement Promotions
Khutti,127,61,66,116,74,64,316.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,832.0,Frequent-A,Review Strategy
Khutti,127,61,66,116,74,64,161.0,Overstock,Push Sales - Implement Promotions
Khutti,127,61,66,116,74,64,909.0,Frequent-A,Review Strategy
Khutti,127,61,66,116,74,64,391.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,350.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,331.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,344.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,367.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,363.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,333.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,710.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,432.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,407.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,550.3627090983272,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,762.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,462.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,636.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,871.0,Frequent-A,Review Strategy
Khutti,127,61,66,116,74,64,760.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,311.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,623.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,581.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,320.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,510.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,792.0,Frequent-A,Review Strategy
Khutti,127,61,66,116,74,64,234.0,Overstock,Push Sales - Implement Promotions
Khutti,127,61,66,116,74,64,371.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,705.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,247.0,Overstock,Push Sales - Implement Promotions
Khutti,127,61,66,116,74,64,747.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,842.0,Frequent-A,Review Strategy
Khutti,127,61,66,116,74,64,349.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,664.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,527.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,237.0,Overstock,Push Sales - Implement Promotions
Khutti,127,61,66,116,74,64,483.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,217.0,Overstock,Push Sales - Implement Promotions
Khutti,127,61,66,116,74,64,514.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,446.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,313.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,181.0,Overstock,Push Sales - Implement Promotions
Khutti,127,61,66,116,74,64,241.0,Overstock,Push Sales - Implement Promotions
Khutti,127,61,66,116,74,64,347.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,346.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,635.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,262.0,Overstock,Push Sales - Implement Promotions
Khutti,127,61,66,116,74,64,383.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,410.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,250.0,Overstock,Push Sales - Implement Promotions
Khutti,127,61,66,116,74,64,426.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,299.0,Moderate,Maintain Stock - Balanced Turnover
Khutti,127,61,66,116,74,64,139.0,Overstock,Push Sales - Implement Promotions
Khutti,127,61,66,116,74,64,550.3627090983272,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,263.0,Overstock,Push Sales - Implement Promotions
Khutti,127,61,66,116,74,64,183.0,Overstock,Push Sales - Implement Promotions
Khutti,127,61,66,116,74,64,182.0,Overstock,Push Sales - Implement Promotions
Khutti,127,61,66,116,74,64,446.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,607.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,282.0,Overstock,Push Sales - Implement Promotions
Khutti,127,61,66,116,74,64,125.0,Overstock,Push Sales - Implement Promotions
Khutti,127,61,66,116,74,64,482.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,228.0,Overstock,Push Sales - Implement Promotions
Khutti,127,61,66,116,74,64,213.0,Overstock,Push Sales - Implement Promotions
Khutti,127,61,66,116,74,64,325.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,450.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,507.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,189.0,Overstock,Push Sales - Implement Promotions
Khutti,127,61,66,116,74,64,530.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,827.0,Frequent-A,Review Strategy
Khutti,127,61,66,116,74,64,370.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,434.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,130.0,Overstock,Push Sales - Implement Promotions
Khutti,127,61,66,116,74,64,950.0,Frequent-A,Review Strategy
Khutti,127,61,66,116,74,64,264.0,Overstock,Push Sales - Implement Promotions
Khutti,127,61,66,116,74,64,382.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,170.0,Overstock,Push Sales - Implement Promotions
Khutti,127,61,66,116,74,64,151.0,Overstock,Push Sales - Implement Promotions
Khutti,127,61,66,116,74,64,276.0,Overstock,Push Sales - Implement Promotions
Khutti,127,61,66,116,74,64,168.0,Overstock,Push Sales - Implement Promotions
Khutti,127,61,66,116,74,64,774.0,Frequent-A,Review Strategy
Khutti,127,61,66,116,74,64,473.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,75.0,Overstock,Push Sales - Implement Promotions
Khutti,127,61,66,116,74,64,822.0,Frequent-A,Review Strategy
Khutti,127,61,66,116,74,64,152.0,Overstock,Push Sales - Implement Promotions
Khutti,127,61,66,116,74,64,555.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,434.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,382.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,941.0,Frequent-A,Review Strategy
Khutti,127,61,66,116,74,64,625.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,628.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,855.0,Frequent-A,Review Strategy
Khutti,127,61,66,116,74,64,895.0,Frequent-A,Review Strategy
Khutti,127,61,66,116,74,64,57.0,Overstock,Push Sales - Implement Promotions
Khutti,127,61,66,116,74,64,180.0,Overstock,Push Sales - Implement Promotions
Khutti,127,61,66,116,74,64,777.0,Frequent-A,Review Strategy
Khutti,127,61,66,116,74,64,530.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,291.0,Overstock,Push Sales - Implement Promotions
Khutti,127,61,66,116,74,64,130.0,Overstock,Push Sales - Implement Promotions
Khutti,127,61,66,116,74,64,110.0,Overstock,Push Sales - Implement Promotions
Khutti,127,61,66,116,74,64,68.0,Overstock,Push Sales - Implement Promotions
Khutti,127,61,66,116,74,64,400.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,745.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,303.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,77.0,Overstock,Push Sales - Implement Promotions
Khutti,127,61,66,116,74,64,91.0,Overstock,Push Sales - Implement Promotions
Khutti,127,61,66,116,74,64,79.0,Overstock,Push Sales - Implement Promotions
Khutti,127,61,66,116,74,64,209.0,Overstock,Push Sales - Implement Promotions
Khutti,127,61,66,116,74,64,66.0,Overstock,Push Sales - Implement Promotions
Khutti,127,61,66,116,74,64,92.0,Overstock,Push Sales - Implement Promotions
Khutti,127,61,66,116,74,64,949.0,Frequent-A,Review Strategy
Khutti,127,61,66,116,74,64,114.0,Overstock,Push Sales - Implement Promotions
Khutti,127,61,66,116,74,64,342.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,345.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,145.0,Overstock,Push Sales - Implement Promotions
Khutti,127,61,66,116,74,64,85.0,Overstock,Push Sales - Implement Promotions
Khutti,127,61,66,116,74,64,771.0,Frequent-A,Review Strategy
Khutti,127,61,66,116,74,64,544.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,217.0,Overstock,Push Sales - Implement Promotions
Khutti,127,61,66,116,74,64,104.0,Overstock,Push Sales - Implement Promotions
Khutti,127,61,66,116,74,64,452.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,93.0,Overstock,Push Sales - Implement Promotions
Khutti,127,61,66,116,74,64,172.5,Overstock,Push Sales - Implement Promotions
Khutti,127,61,66,116,74,64,116.0,Overstock,Push Sales - Implement Promotions
Khutti,127,61,66,116,74,64,550.3627090983272,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,124.0,Overstock,Push Sales - Implement Promotions
Khutti,127,61,66,116,74,64,357.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,106.0,Overstock,Push Sales - Implement Promotions
Khutti,127,61,66,116,74,64,607.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,55.0,Overstock,Push Sales - Implement Promotions
Khutti,127,61,66,116,74,64,158.0,Overstock,Push Sales - Implement Promotions
Khutti,127,61,66,116,74,64,179.0,Overstock,Push Sales - Implement Promotions
Khutti,127,61,66,116,74,64,161.0,Overstock,Push Sales - Implement Promotions
Khutti,127,61,66,116,74,64,237.0,Overstock,Push Sales - Implement Promotions
Khutti,127,61,66,116,74,64,80.0,Overstock,Push Sales - Implement Promotions
Khutti,127,61,66,116,74,64,420.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,598.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,931.0,Frequent-A,Review Strategy
Khutti,127,61,66,116,74,64,57.0,Overstock,Push Sales - Implement Promotions
Khutti,127,61,66,116,74,64,331.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,87.0,Overstock,Push Sales - Implement Promotions
Khutti,127,61,66,116,74,64,143.0,Overstock,Push Sales - Implement Promotions
Khutti,127,61,66,116,74,64,425.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,197.0,Overstock,Push Sales - Implement Promotions
Khutti,127,61,66,116,74,64,585.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,263.0,Overstock,Push Sales - Implement Promotions
Khutti,127,61,66,116,74,64,725.0,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,180.0,Overstock,Push Sales - Implement Promotions
Khutti,127,61,66,116,74,64,52.0,Overstock,Push Sales - Implement Promotions
Khutti,127,61,66,116,74,64,66.0,Overstock,Push Sales - Implement Promotions
Khutti,127,61,66,116,74,64,538.1876222093741,Frequent-C,Review Strategy
Khutti,127,61,66,116,74,64,538.1876222093741,Frequent-C,Review Strategy
Brass Khutti,126,64,64,131,54,69,966.0,Frequent-A,Review Strategy
